Date,Close/Last,Volume,Open,High,Low
10/17/2016,29.3875,94335240,29.3325,29.46,29.195
10/18/2016,29.3675,97232840,29.545,29.5525,29.3625
10/19/2016,29.28,79908640,29.3125,29.44,28.45
10/20/2016,29.265,96400600,29.215,29.345,29.0825
10/21/2016,29.15,90110760,29.2025,29.2275,29.07
10/24/2016,29.4125,93970600,29.275,29.435,29.25
10/25/2016,29.5625,187282400,29.4875,29.59,29.3275
10/26/2016,28.8975,264114560,28.5775,28.925,28.3275
10/27/2016,28.62,125584520,28.8475,28.965,28.525
10/28/2016,28.43,147168400,28.4675,28.8025,28.3625
10/31/2016,28.385,105515640,28.4125,28.5575,28.3
11/1/2016,27.8725,173615040,28.365,28.4425,27.6325
11/2/2016,27.8975,112699920,27.85,28.0875,27.8075
11/3/2016,27.4575,106154800,27.745,27.865,27.3875
11/4/2016,27.21,123163720,27.1325,27.5625,27.0275
11/7/2016,27.6025,129447720,27.52,27.6275,27.365
11/8/2016,27.765,96518520,27.5775,27.93,27.425
11/9/2016,27.72,236474960,27.47,27.83,27.0125
11/10/2016,26.9475,228390960,27.7725,27.7725,26.4575
11/11/2016,27.1075,136468120,26.78,27.2175,26.6375
11/14/2016,26.4275,203605520,26.9275,26.9522,26.02
11/15/2016,26.7775,128922360,26.6425,26.92,26.5398
11/16/2016,27.4975,234896320,26.675,27.5575,26.65
11/17/2016,27.4875,110492600,27.4525,27.5875,27.2075
11/18/2016,27.515,113243360,27.43,27.635,27.415
11/21/2016,27.9325,116656760,27.53,27.9975,27.5025
11/22/2016,27.95,103726840,27.9875,28.105,27.85
11/23/2016,27.8075,109682200,27.84,27.8775,27.5825
11/25/2016,27.9475,45903680,27.7825,27.9675,27.7375
11/28/2016,27.8925,108217280,27.8575,28.1163,27.8475
11/29/2016,27.865,114031120,27.695,28.0075,27.5175
11/30/2016,27.63,144605800,27.9,28.05,27.5675
12/1/2016,27.3725,148138080,27.5912,27.735,27.2575
12/2/2016,27.475,105925280,27.2925,27.5225,27.2125
12/5/2016,27.2775,136455520,27.5,27.5075,27.0625
12/6/2016,27.4875,104642240,27.375,27.59,27.2975
12/7/2016,27.7575,119904120,27.315,27.7975,27.29
12/8/2016,28.03,108199320,27.715,28.1075,27.65
12/9/2016,28.4875,137297400,28.0775,28.675,28.0775
12/12/2016,28.325,104706760,28.3225,28.75,28.1225
12/13/2016,28.7975,173173400,28.46,28.98,28.4375
12/14/2016,28.7975,135849480,28.76,29.05,28.745
12/15/2016,28.955,185144600,28.845,29.1825,28.8075
12/16/2016,28.9925,177138640,29.1175,29.125,28.9112
12/19/2016,29.16,111027040,28.95,29.345,28.9375
12/20/2016,29.2375,85349240,29.185,29.375,29.17
12/21/2016,29.265,94897720,29.2,29.35,29.195
12/22/2016,29.0725,104175280,29.0875,29.1275,28.91
12/23/2016,29.13,56976200,28.8975,29.13,28.8975
12/27/2016,29.315,72527880,29.13,29.45,29.1225
12/28/2016,29.19,82746040,29.38,29.5041,29.05
12/29/2016,29.1825,59918720,29.1125,29.2774,29.1
12/30/2016,28.955,122223600,29.1625,29.3,28.8575
1/3/2017,29.0375,115076880,28.95,29.0825,28.69
1/4/2017,29.005,84326480,28.9625,29.1275,28.9375
1/5/2017,29.1525,88460400,28.98,29.216,28.9525
1/6/2017,29.4775,126859280,29.195,29.54,29.1175
1/9/2017,29.7475,133681160,29.4875,29.8575,29.485
1/10/2017,29.7775,97730640,29.6925,29.845,29.575
1/11/2017,29.9375,109812520,29.685,29.9825,29.65
1/12/2017,29.8125,108230200,29.7237,29.825,29.5525
1/13/2017,29.76,104332120,29.7775,29.905,29.7025
1/17/2017,30,137648360,29.585,30.06,29.555
1/18/2017,29.9975,94749400,30,30.125,29.9275
1/19/2017,29.945,102217160,29.85,30.0225,29.8425
1/20/2017,30,119690600,30.1125,30.1125,29.9337
1/23/2017,30.02,87928000,30,30.2025,29.9425
1/24/2017,29.9925,92764600,29.8875,30.025,29.875
1/25/2017,30.47,129669640,30.105,30.525,30.07
1/26/2017,30.485,105282960,30.4175,30.61,30.4
1/27/2017,30.4875,81981360,30.535,30.5875,30.4
1/30/2017,30.4075,121308440,30.2325,30.4075,30.165
1/31/2017,30.3375,191071040,30.2875,30.3475,30.155
2/1/2017,32.1875,447349200,31.7575,32.6225,31.7525
2/2/2017,32.1325,134685000,31.9937,32.3475,31.945
2/3/2017,32.27,97840640,32.0775,32.2975,32.04
2/6/2017,32.5725,107138120,32.2825,32.625,32.225
2/7/2017,32.8825,152633640,32.635,33.0225,32.6125
2/8/2017,33.01,91766600,32.8375,33.055,32.805
2/9/2017,33.105,113285760,32.9125,33.1112,32.78
2/10/2017,33.03,80185000,33.115,33.235,33.0125
2/13/2017,33.3225,91959920,33.27,33.455,33.1875
2/14/2017,33.755,132218000,33.3675,33.7725,33.3125
2/15/2017,33.8775,142314560,33.88,34.0675,33.655
2/16/2017,33.8363,90159440,33.9175,33.975,33.7099
2/17/2017,33.93,88653120,33.775,33.9575,33.775
2/21/2017,34.175,97948800,34.0575,34.1875,33.995
2/22/2017,34.2775,83076120,34.1075,34.28,34.0275
2/23/2017,34.1325,83049440,34.345,34.37,34.075
2/24/2017,34.165,87018400,33.9775,34.165,33.82
2/27/2017,34.2325,80888840,34.285,34.3588,34.07
2/28/2017,34.2475,93785360,34.27,34.3588,34.175
3/1/2017,34.9475,145449760,34.4725,35.0375,34.3988
3/2/2017,34.74,104682760,35,35.0697,34.69
3/3/2017,34.945,86221480,34.695,34.9575,34.6475
3/6/2017,34.835,84919560,34.8413,34.9425,34.649
3/7/2017,34.88,69756840,34.765,34.995,34.6975
3/8/2017,34.75,74782000,34.7375,34.95,34.705
3/9/2017,34.67,88471000,34.685,34.6975,34.2625
3/10/2017,34.785,78315680,34.8125,34.8393,34.66
3/13/2017,34.8,68195200,34.7125,34.8575,34.705
3/14/2017,34.7475,61127400,34.825,34.9125,34.71
3/15/2017,35.115,102706880,34.8525,35.1875,34.7563
3/16/2017,35.1725,76695120,35.18,35.255,35.065
3/17/2017,34.9975,174802280,35.25,35.25,34.9725
3/20/2017,35.365,85032400,35.1,35.375,35.0575
3/21/2017,34.96,157844520,35.5275,35.7,34.9325
3/22/2017,35.355,103219280,34.9613,35.4,34.94
3/23/2017,35.23,81197240,35.315,35.3961,35.1525
3/24/2017,35.16,89420560,35.375,35.435,35.0875
3/27/2017,35.22,94126680,34.8475,35.305,34.655
3/28/2017,35.95,133393600,35.2275,36.01,35.155
3/29/2017,36.03,116696160,35.92,36.1225,35.7975
3/30/2017,35.9825,84756000,36.0475,36.125,35.875
3/31/2017,35.915,78305920,35.93,36.0675,35.7525
4/3/2017,35.925,79880160,35.9275,36.03,35.7625
4/4/2017,36.1925,79461200,35.8125,36.2225,35.7925
4/5/2017,36.005,110598000,36.055,36.365,35.9525
4/6/2017,35.915,84524160,36.0725,36.13,35.8625
4/7/2017,35.835,66634640,35.9325,36.045,35.8175
4/10/2017,35.7925,75618720,35.9,35.9698,35.725
4/11/2017,35.4075,121366080,35.735,35.8375,35.015
4/12/2017,35.45,81281680,35.4,35.5375,35.2525
4/13/2017,35.2625,71102040,35.4775,35.595,35.2625
4/17/2017,35.4575,66116520,35.37,35.47,35.2175
4/18/2017,35.3,58705680,35.3525,35.51,35.2775
4/19/2017,35.17,69208640,35.47,35.5,35.1125
4/20/2017,35.61,93176160,35.305,35.73,35.29
4/21/2017,35.5675,69163600,35.61,35.67,35.4625
4/24/2017,35.91,68470840,35.875,35.9875,35.795
4/25/2017,36.1325,73302880,35.9775,36.225,35.9675
4/26/2017,35.92,79992200,36.1175,36.15,35.8441
4/27/2017,35.9475,56794640,35.9808,36.04,35.8275
4/28/2017,35.9125,83133840,36.0225,36.075,35.8175
5/1/2017,36.645,133993080,36.275,36.8,36.24
5/2/2017,36.8775,176731720,36.885,37.0225,36.71
5/3/2017,36.765,182318960,36.3975,36.8725,36.0675
5/4/2017,36.6325,93383880,36.63,36.785,36.4525
5/5/2017,37.24,109019400,36.69,37.245,36.69
5/8/2017,38.2525,194681760,37.2575,38.425,37.2575
5/9/2017,38.4975,155631760,38.4675,38.72,38.3625
5/10/2017,38.315,103116240,38.4075,38.485,38.0275
5/11/2017,38.4875,108945160,38.1125,38.5175,38.0775
5/12/2017,39.025,129975080,38.675,39.105,38.6675
5/15/2017,38.925,103649080,39.0025,39.1625,38.7625
5/16/2017,38.8675,79977080,38.985,39.015,38.68
5/17/2017,37.5625,202697120,38.4,38.6425,37.4275
5/18/2017,38.135,134080600,37.8175,38.335,37.7825
5/19/2017,38.265,107571400,38.345,38.495,38.1575
5/22/2017,38.4975,91722520,38.5,38.645,38.2275
5/23/2017,38.45,79624680,38.725,38.725,38.3275
5/24/2017,38.335,76807280,38.46,38.5425,38.1675
5/25/2017,38.4675,76871240,38.4325,38.5875,38.2575
5/26/2017,38.4025,87580080,38.5,38.56,38.3275
5/30/2017,38.4175,80474480,38.355,38.6075,38.3325
5/31/2017,38.19,97811000,38.4925,38.5425,38.095
6/1/2017,38.295,65534440,38.2925,38.3325,38.055
6/2/2017,38.8625,110860560,38.395,38.8625,38.2225
6/5/2017,38.4825,101110720,38.585,38.6125,38.365
6/6/2017,38.6125,106367400,38.475,38.9525,38.445
6/7/2017,38.8425,84070240,38.755,38.995,38.62
6/8/2017,38.7475,84576160,38.8125,38.885,38.6
6/9/2017,37.245,259131640,38.7975,38.7975,36.505
6/12/2017,36.355,288750840,36.435,36.5225,35.6275
6/13/2017,36.6475,136356760,36.79,36.8625,36.2875
6/14/2017,36.29,125818360,36.875,36.875,35.96
6/15/2017,36.0725,126571600,35.83,36.12,35.5525
6/16/2017,35.5675,201058160,35.945,36.125,35.55
6/19/2017,36.585,128814560,35.915,36.685,35.915
6/20/2017,36.2525,99511800,36.7175,36.7175,36.235
6/21/2017,36.4675,84990360,36.38,36.5173,36.1525
6/22/2017,36.4075,76328680,36.4425,36.675,36.28
6/23/2017,36.57,141685240,36.2825,36.79,36.2775
6/26/2017,36.455,102698000,36.7925,37.07,36.345
6/27/2017,35.9325,98900840,36.2525,36.54,35.905
6/28/2017,36.4575,88211680,36.1225,36.5275,35.79
6/29/2017,35.92,125802080,36.1775,36.2825,35.57
6/30/2017,36.005,91947840,36.1125,36.24,35.945
7/3/2017,35.875,57111400,36.22,36.325,35.775
7/5/2017,36.0225,86201080,35.9225,36.1975,35.6809
7/6/2017,35.6825,96441320,35.755,35.875,35.6025
7/7/2017,36.045,74108000,35.725,36.1875,35.725
7/10/2017,36.265,84322320,36.0275,36.4875,35.8425
7/11/2017,36.3825,74588880,36.1825,36.4625,36.095
7/12/2017,36.435,99335200,36.4675,36.545,36.205
7/13/2017,36.9425,100322000,36.375,37.1225,36.36
7/14/2017,37.26,80468280,36.9925,37.3325,36.8325
7/17/2017,37.39,95062840,37.205,37.725,37.1425
7/18/2017,37.52,71348520,37.3,37.5325,37.1675
7/19/2017,37.755,83439320,37.62,37.855,37.4875
7/20/2017,37.585,68681960,37.875,37.935,37.5475
7/21/2017,37.5675,100445240,37.4975,37.61,37.22
7/24/2017,38.0225,85865480,37.645,38.11,37.475
7/25/2017,38.185,75193000,37.95,38.46,37.95
7/26/2017,38.365,62596480,38.3375,38.4825,38.265
7/27/2017,37.64,129719080,38.4375,38.4975,36.825
7/28/2017,37.375,68771080,37.4725,37.5575,37.2975
7/31/2017,37.1825,78761680,37.475,37.5825,37.0325
8/1/2017,37.5125,134676080,37.275,37.555,37.1025
8/2/2017,39.285,278905760,39.82,39.9375,39.04
8/3/2017,38.8925,106416560,39.2625,39.3025,38.755
8/4/2017,39.0975,82059240,39.0175,39.35,38.9225
8/7/2017,39.7025,87309600,39.265,39.73,39.1675
8/8/2017,40.02,144509960,39.65,40.4575,39.5675
8/9/2017,40.265,104241720,39.815,40.3175,39.7775
8/10/2017,38.83,158544760,39.975,40,38.6575
8/11/2017,39.37,104835880,39.15,39.6432,39.0175
8/14/2017,39.9625,88299040,39.83,40.0525,39.6875
8/15/2017,40.4,117510520,40.165,40.5487,40.035
8/16/2017,40.2375,110429480,40.485,40.6275,40.0375
8/17/2017,39.465,109511840,40.13,40.1775,39.46
8/18/2017,39.375,109567800,39.465,39.875,39.18
8/21/2017,39.3025,105320280,39.375,39.4725,38.7775
8/22/2017,39.945,86259560,39.5575,40,39.505
8/23/2017,39.995,77507760,39.7675,40.1175,39.72
8/24/2017,39.8175,79128680,40.1075,40.185,39.6375
8/25/2017,39.965,100738400,39.9125,40.14,39.8175
8/28/2017,40.3675,102599560,40.035,40.5,39.9825
8/29/2017,40.7275,117804200,40.025,40.78,40
8/30/2017,40.8375,108863080,40.95,40.9725,40.6525
8/31/2017,41,106919760,40.91,41.13,40.87
9/1/2017,41.0125,66257360,41.2,41.235,40.9075
9/5/2017,40.52,117967640,40.9375,41.0625,40.14
9/6/2017,40.4775,86441200,40.6775,40.7475,40.13
9/7/2017,40.315,87620640,40.5225,40.56,40.09
9/8/2017,39.6575,113646960,40.215,40.2875,39.6325
9/11/2017,40.375,126027560,40.125,40.5125,39.9725
9/12/2017,40.215,286298240,40.6525,40.99,39.6925
9/13/2017,39.9125,179465120,39.9675,39.99,39.4775
9/14/2017,39.57,94549240,39.7475,39.85,39.5225
9/15/2017,39.97,195384240,39.6175,40.2425,39.5
9/18/2017,39.6675,112630520,40.0275,40.125,39.4988
9/19/2017,39.6825,82262480,39.8775,39.9425,39.61
9/20/2017,39.0175,208504960,39.475,39.565,38.4575
9/21/2017,38.3475,149400240,38.95,38.95,38.1875
9/22/2017,37.9725,186301640,38.005,38.0675,37.64
9/25/2017,37.6375,177464560,37.4975,37.9575,37.29
9/26/2017,38.285,143631080,37.945,38.48,37.9225
9/27/2017,38.5575,101609080,38.45,38.6797,38.385
9/28/2017,38.32,87933640,38.4725,38.57,38.175
9/29/2017,38.53,104818680,38.3025,38.5325,38
10/2/2017,38.4525,74526160,38.565,38.6125,38.18
10/3/2017,38.62,64867200,38.5025,38.7725,38.4775
10/4/2017,38.37,80355760,38.4075,38.465,38.115
10/5/2017,38.8475,84863480,38.545,38.86,38.5125
10/6/2017,38.825,68895160,38.7425,38.8725,38.64
10/9/2017,38.96,64972320,38.9525,39.1825,38.8713
10/10/2017,38.975,62414080,39.0138,39.5,38.775
10/11/2017,39.1375,67445800,38.9925,39.245,38.9375
10/12/2017,39,65522280,39.0875,39.3425,38.9325
10/13/2017,39.2475,65471120,39.1825,39.32,39.1025
10/16/2017,39.97,96373200,39.475,40,39.4125
10/17/2017,40.1175,75878800,39.945,40.2175,39.8075
10/18/2017,39.94,65011400,40.105,40.1775,39.9
10/19/2017,38.995,169429680,39.1875,39.27,38.755
10/20/2017,39.0625,95630160,39.1525,39.4375,38.99
10/23/2017,39.0425,87555720,39.2225,39.4225,38.875
10/24/2017,39.275,70534920,39.0725,39.355,39.05
10/25/2017,39.1025,84702680,39.2275,39.3875,38.8175
10/26/2017,39.3525,67666600,39.3075,39.4574,39.195
10/27/2017,40.7625,177551080,39.8225,40.9,39.675
10/30/2017,41.68,178605680,40.9725,42.0175,40.93
10/31/2017,42.26,143118080,41.975,42.4125,41.735
11/1/2017,41.7225,133931880,42.4675,42.485,41.4025
11/2/2017,42.0275,158672400,41.91,42.125,41.32
11/3/2017,43.125,237328840,43.5,43.565,42.78
11/6/2017,43.5625,139081920,43.0913,43.7475,42.93
11/7/2017,43.7025,97328480,43.4775,43.8125,43.4
11/8/2017,44.06,97435680,43.665,44.06,43.5825
11/9/2017,43.97,117690440,43.7775,44.0238,43.285
11/10/2017,43.6675,100518040,43.7775,43.845,43.5675
11/13/2017,43.4925,67825160,43.375,43.625,43.35
11/14/2017,42.835,98733400,43.26,43.37,42.795
11/15/2017,42.27,115992880,42.4925,42.5799,42.095
11/16/2017,42.775,94394600,42.795,42.9675,42.575
11/17/2017,42.5375,87536040,42.76,42.8475,42.41
11/20/2017,42.495,64166200,42.5725,42.64,42.39
11/21/2017,43.285,100188520,42.695,43.425,42.695
11/22/2017,43.74,102234720,43.34,43.75,43.2625
11/24/2017,43.7425,56106680,43.775,43.875,43.6615
11/27/2017,43.5225,82364360,43.7625,43.77,43.335
11/28/2017,43.2675,105548960,43.575,43.7175,42.965
11/29/2017,42.37,165836480,43.1575,43.23,41.79
11/30/2017,42.9625,165938160,42.6075,43.035,42.11
12/1/2017,42.7625,158940440,42.4875,42.9175,42.125
12/4/2017,42.45,130050320,43.12,43.155,42.4075
12/5/2017,42.41,109262120,42.265,42.88,42.1
12/6/2017,42.2525,113591240,41.875,42.5512,41.615
12/7/2017,42.33,102624440,42.2575,42.61,42.2275
12/8/2017,42.3425,93143040,42.6225,42.75,42.205
12/11/2017,43.1675,137043560,42.3,43.2225,42.1975
12/12/2017,42.925,76352680,43.0375,43.0975,42.8653
12/13/2017,43.0675,93610040,43.125,43.385,43
12/14/2017,43.055,81770960,43.1,43.2825,42.9125
12/15/2017,43.4925,160488400,43.4075,43.5425,43.115
12/18/2017,44.105,117542600,43.72,44.3,43.715
12/19/2017,43.635,109574640,43.7575,43.8475,43.5225
12/20/2017,43.5875,93805680,43.7175,43.855,43.3125
12/21/2017,43.7525,83394640,43.5425,44.005,43.525
12/22/2017,43.7525,65358760,43.67,43.856,43.625
12/26/2017,42.6425,132453360,42.7,42.8675,42.4198
12/27/2017,42.65,85909520,42.525,42.695,42.4275
12/28/2017,42.77,65649080,42.75,42.9625,42.62
12/29/2017,42.3075,103755040,42.63,42.6475,42.305
1/2/2018,43.065,101602160,42.54,43.075,42.315
1/3/2018,43.0575,117844160,43.1325,43.6375,42.99
1/4/2018,43.2575,89370600,43.135,43.3675,43.02
1/5/2018,43.75,94359720,43.36,43.8425,43.2625
1/8/2018,43.5875,82095480,43.5875,43.9025,43.4825
1/9/2018,43.5825,86128800,43.6375,43.765,43.3525
1/10/2018,43.5725,95006760,43.29,43.575,43.25
1/11/2018,43.82,74613520,43.6475,43.8721,43.6225
1/12/2018,44.2725,101208800,44.045,44.34,43.9125
1/16/2018,44.0475,118049640,44.475,44.8475,44.035
1/17/2018,44.775,137040920,44.0375,44.8125,43.7675
1/18/2018,44.815,124349320,44.8425,45.025,44.5625
1/19/2018,44.615,125225560,44.6525,44.895,44.3525
1/22/2018,44.25,108208000,44.325,44.445,44.1504
1/23/2018,44.26,129583480,44.325,44.86,44.205
1/24/2018,43.555,205474160,44.3125,44.325,43.3
1/25/2018,42.7775,165753120,43.6262,43.7375,42.6325
1/26/2018,42.8775,156301000,43,43,42.515
1/29/2018,41.99,202261680,42.54,42.54,41.7675
1/30/2018,41.7425,182541880,41.3813,41.8425,41.175
1/31/2018,41.8575,128938080,41.7175,42.1104,41.625
2/1/2018,41.945,177812920,41.7912,42.155,41.69
2/2/2018,40.125,343828200,41.5,41.7,40.025
2/5/2018,39.1225,288861280,39.775,40.97,39
2/6/2018,40.7575,272687760,38.7075,40.93,38.5
2/7/2018,39.885,205869760,40.7713,40.85,39.7671
2/8/2018,38.7875,216583720,40.0725,40.25,38.7575
2/9/2018,39.1025,282334120,39.2675,39.4725,37.56
2/12/2018,40.6775,243099600,39.625,40.9725,39.3775
2/13/2018,41.085,129933240,40.4875,41.1875,40.4125
2/14/2018,41.8425,161531560,40.7612,41.885,40.72
